Year,Month,Day,Hour,Minute,DHI,DNI,
2017,4,17,15,30,103,0,N/A
2017,4,17,16,0,64,0,N/A
2017,4,17,16,30,64,0,N/A
2017,4,17,17,0,47,0,N/A
2017,4,17,17,30,30,0,N/A
2017,4,17,18,0,14,0,N/A
2017,4,17,18,30,2,0,N/A
2017,4,17,19,0,0,0,N/A
2017,4,17,19,30,0,0,N/A
2017,4,17,20,0,0,0,N/A
2017,4,17,20,30,0,0,N/A
2017,4,17,21,0,0,0,N/A
2017,4,17,21,30,0,0,N/A
2017,4,17,22,0,0,0,N/A
2017,4,17,22,30,0,0,N/A
2017,4,17,23,0,0,0,N/A
2017,4,17,23,30,0,0,N/A
2017,4,18,0,0,0,0,N/A
2017,4,18,0,30,0,0,N/A
2017,4,18,1,0,0,0,N/A
2017,4,18,1,30,0,0,N/A
2017,4,18,2,0,0,0,N/A
2017,4,18,2,30,0,0,N/A
2017,4,18,3,0,0,0,N/A
2017,4,18,3,30,0,0,N/A
2017,4,18,4,0,0,0,N/A
2017,4,18,4,30,0,0,N/A
2017,4,18,5,0,0,0,N/A
2017,4,18,5,30,0,0,N/A
2017,4,18,6,0,33,50,N/A
2017,4,18,6,30,74,138,N/A
2017,4,18,7,0,119,181,N/A
2017,4,18,7,30,153,246,N/A
2017,4,18,8,0,185,29,N/A
2017,4,18,8,30,193,11,N/A
2017,4,18,9,0,168,0,N/A
2017,4,18,9,30,249,16,N/A
2017,4,18,10,0,376,211,N/A
2017,4,18,10,30,339,428,N/A
2017,4,18,11,0,406,315,N/A
2017,4,18,11,30,431,92,N/A
2017,4,18,12,0,437,94,N/A
2017,4,18,12,30,435,94,N/A
2017,4,18,13,0,191,805,N/A
2017,4,18,13,30,188,795,N/A
2017,4,18,14,0,186,774,N/A
2017,4,18,14,30,180,752,N/A
2017,4,18,15,0,169,727,N/A
2017,4,18,15,30,159,689,N/A
2017,4,18,16,0,145,645,N/A
2017,4,18,16,30,130,581,N/A
2017,4,18,17,0,106,519,N/A
2017,4,18,17,30,84,401,N/A
2017,4,18,18,0,53,254,N/A
2017,4,18,18,30,15,41,N/A
2017,4,18,19,0,0,0,N/A
2017,4,18,19,30,0,0,N/A
2017,4,18,20,0,0,0,N/A
2017,4,18,20,30,0,0,N/A
2017,4,18,21,0,0,0,N/A
2017,4,18,21,30,0,0,N/A
2017,4,18,22,0,0,0,N/A
2017,4,18,22,30,0,0,N/A
2017,4,18,23,0,0,0,N/A
2017,4,18,23,30,0,0,N/A
2017,4,19,0,0,0,0,N/A
2017,4,19,0,30,0,0,N/A
2017,4,19,1,0,0,0,N/A
2017,4,19,1,30,0,0,N/A
2017,4,19,2,0,0,0,N/A
2017,4,19,2,30,0,0,N/A
2017,4,19,3,0,0,0,N/A
2017,4,19,3,30,0,0,N/A
2017,4,19,4,0,0,0,N/A
2017,4,19,4,30,0,0,N/A
2017,4,19,5,0,0,0,N/A
2017,4,19,5,30,0,0,N/A
2017,4,19,6,0,35,227,N/A
2017,4,19,6,30,62,435,N/A
2017,4,19,7,0,81,571,N/A
2017,4,19,7,30,96,665,N/A
2017,4,19,8,0,114,713,N/A
2017,4,19,8,30,124,764,N/A
2017,4,19,9,0,139,786,N/A
2017,4,19,9,30,146,816,N/A
2017,4,19,10,0,150,840,N/A
2017,4,19,10,30,155,857,N/A
2017,4,19,11,0,163,859,N/A
2017,4,19,11,30,432,277,N/A
2017,4,19,12,0,441,270,N/A
2017,4,19,12,30,175,850,N/A
2017,4,19,13,0,316,573,N/A
2017,4,19,13,30,272,629,N/A
2017,4,19,14,0,159,829,N/A
2017,4,19,14,30,154,808,N/A
2017,4,19,15,0,150,775,N/A
2017,4,19,15,30,141,737,N/A
2017,4,19,16,0,128,696,N/A
2017,4,19,16,30,115,632,N/A
2017,4,19,17,0,96,563,N/A
2017,4,19,17,30,77,445,N/A
2017,4,19,18,0,50,290,N/A
2017,4,19,18,30,17,65,N/A
2017,4,19,19,0,0,0,N/A
2017,4,19,19,30,0,0,N/A
2017,4,19,20,0,0,0,N/A
2017,4,19,20,30,0,0,N/A
2017,4,19,21,0,0,0,N/A
2017,4,19,21,30,0,0,N/A
2017,4,19,22,0,0,0,N/A
2017,4,19,22,30,0,0,N/A
2017,4,19,23,0,0,0,N/A
2017,4,19,23,30,0,0,N/A
2017,4,20,0,0,0,0,N/A
2017,4,20,0,30,0,0,N/A
2017,4,20,1,0,0,0,N/A
2017,4,20,1,30,0,0,N/A
2017,4,20,2,0,0,0,N/A
2017,4,20,2,30,0,0,N/A
2017,4,20,3,0,0,0,N/A
2017,4,20,3,30,0,0,N/A
2017,4,20,4,0,0,0,N/A
2017,4,20,4,30,0,0,N/A
2017,4,20,5,0,0,0,N/A
2017,4,20,5,30,0,0,N/A
2017,4,20,6,0,36,253,N/A
2017,4,20,6,30,60,461,N/A
2017,4,20,7,0,75,603,N/A
2017,4,20,7,30,88,694,N/A
2017,4,20,8,0,195,305,N/A
2017,4,20,8,30,249,258,N/A
2017,4,20,9,0,110,848,N/A
2017,4,20,9,30,115,875,N/A
2017,4,20,10,0,128,880,N/A
2017,4,20,10,30,131,895,N/A
2017,4,20,11,0,135,904,N/A
2017,4,20,11,30,136,910,N/A
2017,4,20,12,0,136,915,N/A
2017,4,20,12,30,135,913,N/A
2017,4,20,13,0,132,910,N/A
2017,4,20,13,30,130,901,N/A
2017,4,20,14,0,127,888,N/A
2017,4,20,14,30,123,869,N/A
2017,4,20,15,0,116,846,N/A
2017,4,20,15,30,110,813,N/A
2017,4,20,16,0,102,773,N/A
2017,4,20,16,30,92,715,N/A
2017,4,20,17,0,81,638,N/A
2017,4,20,17,30,66,527,N/A
2017,4,20,18,0,46,358,N/A
2017,4,20,18,30,18,104,N/A
2017,4,20,19,0,0,0,N/A
2017,4,20,19,30,0,0,N/A
2017,4,20,20,0,0,0,N/A
2017,4,20,20,30,0,0,N/A
2017,4,20,21,0,0,0,N/A
2017,4,20,21,30,0,0,N/A
2017,4,20,22,0,0,0,N/A
2017,4,20,22,30,0,0,N/A
2017,4,20,23,0,0,0,N/A
2017,4,20,23,30,0,0,N/A
2017,4,21,0,0,0,0,N/A
2017,4,21,0,30,0,0,N/A
2017,4,21,1,0,0,0,N/A
2017,4,21,1,30,0,0,N/A
2017,4,21,2,0,0,0,N/A
2017,4,21,2,30,0,0,N/A
2017,4,21,3,0,0,0,N/A
2017,4,21,3,30,0,0,N/A
2017,4,21,4,0,0,0,N/A
2017,4,21,4,30,0,0,N/A
2017,4,21,5,0,0,0,N/A
2017,4,21,5,30,0,0,N/A
2017,4,21,6,0,37,254,N/A
2017,4,21,6,30,62,455,N/A
2017,4,21,7,0,80,583,N/A
2017,4,21,7,30,94,675,N/A
2017,4,21,8,0,104,742,N/A
2017,4,21,8,30,113,791,N/A
2017,4,21,9,0,118,832,N/A
2017,4,21,9,30,123,859,N/A
2017,4,21,10,0,114,904,N/A
2017,4,21,10,30,118,918,N/A
2017,4,21,11,0,119,929,N/A
2017,4,21,11,30,120,934,N/A
2017,4,21,12,0,121,935,N/A
2017,4,21,12,30,120,934,N/A
2017,4,21,13,0,119,928,N/A
2017,4,21,13,30,117,919,N/A
2017,4,21,14,0,115,905,N/A
2017,4,21,14,30,112,888,N/A
2017,4,21,15,0,113,853,N/A
2017,4,21,15,30,108,821,N/A
2017,4,21,16,0,107,762,N/A
2017,4,21,16,30,97,705,N/A
2017,4,21,17,0,85,629,N/A
2017,4,21,17,30,69,521,N/A
2017,4,21,18,0,46,371,N/A
2017,4,21,18,30,18,124,N/A
2017,4,21,19,0,0,0,N/A
2017,4,21,19,30,0,0,N/A
2017,4,21,20,0,0,0,N/A
2017,4,21,20,30,0,0,N/A
2017,4,21,21,0,0,0,N/A
2017,4,21,21,30,0,0,N/A
2017,4,21,22,0,0,0,N/A
2017,4,21,22,30,0,0,N/A
2017,4,21,23,0,0,0,N/A
2017,4,21,23,30,0,0,N/A
2017,4,22,0,0,0,0,N/A
2017,4,22,0,30,0,0,N/A
2017,4,22,1,0,0,0,N/A
2017,4,22,1,30,0,0,N/A
2017,4,22,2,0,0,0,N/A
2017,4,22,2,30,0,0,N/A
2017,4,22,3,0,0,0,N/A
2017,4,22,3,30,0,0,N/A
2017,4,22,4,0,0,0,N/A
2017,4,22,4,30,0,0,N/A
2017,4,22,5,0,0,0,N/A
2017,4,22,5,30,0,0,N/A
2017,4,22,6,0,40,227,N/A
2017,4,22,6,30,66,418,N/A
2017,4,22,7,0,87,536,N/A
2017,4,22,7,30,146,349,N/A
2017,4,22,8,0,181,397,N/A
2017,4,22,8,30,239,331,N/A
2017,4,22,9,0,157,692,N/A
2017,4,22,9,30,244,542,N/A
2017,4,22,10,0,272,553,N/A
2017,4,22,10,30,314,512,N/A
2017,4,22,11,0,415,307,N/A
2017,4,22,11,30,418,340,N/A
2017,4,22,12,0,424,340,N/A
2017,4,22,12,30,445,259,N/A
2017,4,22,13,0,442,211,N/A
2017,4,22,13,30,421,226,N/A
2017,4,22,14,0,360,372,N/A
2017,4,22,14,30,270,506,N/A
2017,4,22,15,0,313,271,N/A
2017,4,22,15,30,280,201,N/A
2017,4,22,16,0,229,235,N/A
2017,4,22,16,30,188,111,N/A
2017,4,22,17,0,147,89,N/A
2017,4,22,17,30,100,68,N/A
2017,4,22,18,0,55,40,N/A
2017,4,22,18,30,15,0,N/A
2017,4,22,19,0,0,0,N/A
2017,4,22,19,30,0,0,N/A
2017,4,22,20,0,0,0,N/A
2017,4,22,20,30,0,0,N/A
2017,4,22,21,0,0,0,N/A
2017,4,22,21,30,0,0,N/A
2017,4,22,22,0,0,0,N/A
2017,4,22,22,30,0,0,N/A
2017,4,22,23,0,0,0,N/A
2017,4,22,23,30,0,0,N/A
2017,4,23,0,0,0,0,N/A
2017,4,23,0,30,0,0,N/A
2017,4,23,1,0,0,0,N/A
2017,4,23,1,30,0,0,N/A
2017,4,23,2,0,0,0,N/A
2017,4,23,2,30,0,0,N/A
2017,4,23,3,0,0,0,N/A
2017,4,23,3,30,0,0,N/A
2017,4,23,4,0,0,0,N/A
2017,4,23,4,30,0,0,N/A
2017,4,23,5,0,0,0,N/A
2017,4,23,5,30,0,0,N/A
2017,4,23,6,0,39,294,N/A
2017,4,23,6,30,61,490,N/A
2017,4,23,7,0,76,619,N/A
2017,4,23,7,30,88,707,N/A
2017,4,23,8,0,98,770,N/A
2017,4,23,8,30,180,541,N/A
2017,4,23,9,0,116,841,N/A
2017,4,23,9,30,121,867,N/A
2017,4,23,10,0,144,852,N/A
2017,4,23,10,30,148,867,N/A
2017,4,23,11,0,159,864,N/A
2017,4,23,11,30,341,548,N/A
2017,4,23,12,0,160,874,N/A
2017,4,23,12,30,160,871,N/A
2017,4,23,13,0,134,903,N/A
2017,4,23,13,30,132,894,N/A
2017,4,23,14,0,124,889,N/A
2017,4,23,14,30,233,612,N/A
2017,4,23,15,0,121,835,N/A
2017,4,23,15,30,115,803,N/A
2017,4,23,16,0,114,741,N/A
2017,4,23,16,30,97,644,N/A
2017,4,23,17,0,97,579,N/A
2017,4,23,17,30,79,464,N/A
2017,4,23,18,0,56,299,N/A
2017,4,23,18,30,22,75,N/A
2017,4,23,19,0,0,0,N/A
2017,4,23,19,30,0,0,N/A
2017,4,23,20,0,0,0,N/A
2017,4,23,20,30,0,0,N/A
2017,4,23,21,0,0,0,N/A
2017,4,23,21,30,0,0,N/A
2017,4,23,22,0,0,0,N/A
2017,4,23,22,30,0,0,N/A
2017,4,23,23,0,0,0,N/A
2017,4,23,23,30,0,0,N/A
2017,4,24,0,0,0,0,N/A
2017,4,24,0,30,0,0,N/A
2017,4,24,1,0,0,0,N/A
2017,4,24,1,30,0,0,N/A
2017,4,24,2,0,0,0,N/A
2017,4,24,2,30,0,0,N/A
2017,4,24,3,0,0,0,N/A
2017,4,24,3,30,0,0,N/A
2017,4,24,4,0,0,0,N/A
2017,4,24,4,30,0,0,N/A
2017,4,24,5,0,0,0,N/A
2017,4,24,5,30,0,0,N/A
2017,4,24,6,0,41,38,N/A
2017,4,24,6,30,83,90,N/A
2017,4,24,7,0,129,118,N/A
2017,4,24,7,30,172,148,N/A
2017,4,24,8,0,194,31,N/A
2017,4,24,8,30,236,37,N/A
2017,4,24,9,0,141,0,N/A
2017,4,24,9,30,351,131,N/A
2017,4,24,10,0,389,167,N/A
2017,4,24,10,30,303,20,N/A
2017,4,24,11,0,326,22,N/A
2017,4,24,11,30,300,17,N/A
2017,4,24,12,0,221,10,N/A
2017,4,24,12,30,417,58,N/A
2017,4,24,13,0,405,57,N/A
2017,4,24,13,30,379,49,N/A
2017,4,24,14,0,238,10,N/A
2017,4,24,14,30,346,70,N/A
2017,4,24,15,0,276,32,N/A
2017,4,24,15,30,280,99,N/A
2017,4,24,16,0,219,314,N/A
2017,4,24,16,30,148,3,N/A
2017,4,24,17,0,112,0,N/A
2017,4,24,17,30,74,0,N/A
2017,4,24,18,0,38,0,N/A
2017,4,24,18,30,10,0,N/A
2017,4,24,19,0,0,0,N/A
2017,4,24,19,30,0,0,N/A
2017,4,24,20,0,0,0,N/A
2017,4,24,20,30,0,0,N/A
2017,4,24,21,0,0,0,N/A
2017,4,24,21,30,0,0,N/A
2017,4,24,22,0,0,0,N/A
2017,4,24,22,30,0,0,N/A
2017,4,24,23,0,0,0,N/A
2017,4,24,23,30,0,0,N/A
2017,4,25,0,0,0,0,N/A
2017,4,25,0,30,0,0,N/A
2017,4,25,1,0,0,0,N/A
2017,4,25,1,30,0,0,N/A
2017,4,25,2,0,0,0,N/A
2017,4,25,2,30,0,0,N/A
2017,4,25,3,0,0,0,N/A
2017,4,25,3,30,0,0,N/A
2017,4,25,4,0,0,0,N/A
2017,4,25,4,30,0,0,N/A
2017,4,25,5,0,0,0,N/A
2017,4,25,5,30,10,0,N/A
2017,4,25,6,0,42,265,N/A
2017,4,25,6,30,66,445,N/A
2017,4,25,7,0,80,579,N/A
2017,4,25,7,30,92,663,N/A
2017,4,25,8,0,164,487,N/A
2017,4,25,8,30,269,161,N/A
2017,4,25,9,0,256,440,N/A
2017,4,25,9,30,289,440,N/A
2017,4,25,10,0,273,564,N/A
2017,4,25,10,30,123,868,N/A
2017,4,25,11,0,364,434,N/A
2017,4,25,11,30,356,515,N/A
2017,4,25,12,0,369,488,N/A
2017,4,25,12,30,363,499,N/A
2017,4,25,13,0,318,586,N/A
2017,4,25,13,30,316,546,N/A
2017,4,25,14,0,279,575,N/A
2017,4,25,14,30,289,464,N/A
2017,4,25,15,0,285,396,N/A
2017,4,25,15,30,281,221,N/A
2017,4,25,16,0,167,521,N/A
2017,4,25,16,30,182,256,N/A
2017,4,25,17,0,118,382,N/A
2017,4,25,17,30,93,292,N/A
2017,4,25,18,0,52,328,N/A
2017,4,25,18,30,23,106,N/A
2017,4,25,19,0,0,0,N/A
2017,4,25,19,30,0,0,N/A
2017,4,25,20,0,0,0,N/A
2017,4,25,20,30,0,0,N/A
2017,4,25,21,0,0,0,N/A
2017,4,25,21,30,0,0,N/A
2017,4,25,22,0,0,0,N/A
2017,4,25,22,30,0,0,N/A
2017,4,25,23,0,0,0,N/A
2017,4,25,23,30,0,0,N/A
2017,4,26,0,0,0,0,N/A
2017,4,26,0,30,0,0,N/A
2017,4,26,1,0,0,0,N/A
2017,4,26,1,30,0,0,N/A
2017,4,26,2,0,0,0,N/A
2017,4,26,2,30,0,0,N/A
2017,4,26,3,0,0,0,N/A
2017,4,26,3,30,0,0,N/A
2017,4,26,4,0,0,0,N/A
2017,4,26,4,30,0,0,N/A
2017,4,26,5,0,0,0,N/A
2017,4,26,5,30,9,0,N/A
2017,4,26,6,0,44,142,N/A
2017,4,26,6,30,80,241,N/A
2017,4,26,7,0,118,297,N/A
2017,4,26,7,30,153,344,N/A
2017,4,26,8,0,217,233,N/A
2017,4,26,8,30,270,172,N/A
2017,4,26,9,0,303,79,N/A
2017,4,26,9,30,127,0,N/A
2017,4,26,10,0,327,34,N/A
2017,4,26,10,30,316,23,N/A
2017,4,26,11,0,316,20,N/A
2017,4,26,11,30,325,20,N/A
2017,4,26,12,0,343,23,N/A
2017,4,26,12,30,161,3,N/A
2017,4,26,13,0,155,2,N/A
2017,4,26,13,30,325,24,N/A
2017,4,26,14,0,157,2,N/A
2017,4,26,14,30,346,67,N/A
2017,4,26,15,0,311,68,N/A
2017,4,26,15,30,209,513,N/A
2017,4,26,16,0,175,502,N/A
2017,4,26,16,30,150,442,N/A
2017,4,26,17,0,145,104,N/A
2017,4,26,17,30,103,73,N/A
2017,4,26,18,0,58,44,N/A
2017,4,26,18,30,19,0,N/A
2017,4,26,19,0,0,0,N/A
2017,4,26,19,30,0,0,N/A
2017,4,26,20,0,0,0,N/A
2017,4,26,20,30,0,0,N/A
2017,4,26,21,0,0,0,N/A
2017,4,26,21,30,0,0,N/A
2017,4,26,22,0,0,0,N/A
2017,4,26,22,30,0,0,N/A
2017,4,26,23,0,0,0,N/A
2017,4,26,23,30,0,0,N/A
2017,4,27,0,0,0,0,N/A
2017,4,27,0,30,0,0,N/A
2017,4,27,1,0,0,0,N/A
2017,4,27,1,30,0,0,N/A
2017,4,27,2,0,0,0,N/A
2017,4,27,2,30,0,0,N/A
2017,4,27,3,0,0,0,N/A
2017,4,27,3,30,0,0,N/A
2017,4,27,4,0,0,0,N/A
2017,4,27,4,30,0,0,N/A
2017,4,27,5,0,0,0,N/A
2017,4,27,5,30,13,0,N/A
2017,4,27,6,0,45,279,N/A
2017,4,27,6,30,69,454,N/A
2017,4,27,7,0,110,347,N/A
2017,4,27,7,30,73,716,N/A
2017,4,27,8,0,120,639,N/A
2017,4,27,8,30,150,643,N/A
2017,4,27,9,0,281,368,N/A
2017,4,27,9,30,262,508,N/A
2017,4,27,10,0,239,648,N/A
2017,4,27,10,30,124,891,N/A
2017,4,27,11,0,124,904,N/A
2017,4,27,11,30,125,909,N/A
2017,4,27,12,0,124,912,N/A
2017,4,27,12,30,124,911,N/A
2017,4,27,13,0,127,900,N/A
2017,4,27,13,30,125,891,N/A
2017,4,27,14,0,129,868,N/A
2017,4,27,14,30,246,588,N/A
2017,4,27,15,0,123,820,N/A
2017,4,27,15,30,117,789,N/A
2017,4,27,16,0,166,530,N/A
2017,4,27,16,30,101,691,N/A
2017,4,27,17,0,66,677,N/A
2017,4,27,17,30,73,515,N/A
2017,4,27,18,0,51,384,N/A
2017,4,27,18,30,24,159,N/A
2017,4,27,19,0,0,0,N/A
2017,4,27,19,30,0,0,N/A
2017,4,27,20,0,0,0,N/A
2017,4,27,20,30,0,0,N/A
2017,4,27,21,0,0,0,N/A
2017,4,27,21,30,0,0,N/A
2017,4,27,22,0,0,0,N/A
2017,4,27,22,30,0,0,N/A
2017,4,27,23,0,0,0,N/A
2017,4,27,23,30,0,0,N/A
2017,4,28,0,0,0,0,N/A
2017,4,28,0,30,0,0,N/A
2017,4,28,1,0,0,0,N/A
2017,4,28,1,30,0,0,N/A
2017,4,28,2,0,0,0,N/A
2017,4,28,2,30,0,0,N/A
2017,4,28,3,0,0,0,N/A
2017,4,28,3,30,0,0,N/A
2017,4,28,4,0,0,0,N/A
2017,4,28,4,30,0,0,N/A
2017,4,28,5,0,0,0,N/A
2017,4,28,5,30,14,61,N/A
2017,4,28,6,0,45,339,N/A
2017,4,28,6,30,66,523,N/A
2017,4,28,7,0,78,662,N/A
2017,4,28,7,30,89,744,N/A
2017,4,28,8,0,96,810,N/A
2017,4,28,8,30,103,852,N/A
2017,4,28,9,0,109,885,N/A
2017,4,28,9,30,114,908,N/A
2017,4,28,10,0,268,585,N/A
2017,4,28,10,30,133,916,N/A
2017,4,28,11,0,133,929,N/A
2017,4,28,11,30,134,934,N/A
2017,4,28,12,0,131,941,N/A
2017,4,28,12,30,131,939,N/A
2017,4,28,13,0,120,949,N/A
2017,4,28,13,30,118,941,N/A
2017,4,28,14,0,113,934,N/A
2017,4,28,14,30,109,917,N/A
2017,4,28,15,0,105,896,N/A
2017,4,28,15,30,100,867,N/A
2017,4,28,16,0,92,832,N/A
2017,4,28,16,30,84,781,N/A
2017,4,28,17,0,73,721,N/A
2017,4,28,17,30,61,623,N/A
2017,4,28,18,0,45,483,N/A
2017,4,28,18,30,24,242,N/A
2017,4,28,19,0,0,0,N/A
2017,4,28,19,30,0,0,N/A
2017,4,28,20,0,0,0,N/A
2017,4,28,20,30,0,0,N/A
2017,4,28,21,0,0,0,N/A
2017,4,28,21,30,0,0,N/A
2017,4,28,22,0,0,0,N/A
2017,4,28,22,30,0,0,N/A
2017,4,28,23,0,0,0,N/A
2017,4,28,23,30,0,0,N/A
2017,4,29,0,0,0,0,N/A
2017,4,29,0,30,0,0,N/A
2017,4,29,1,0,0,0,N/A
2017,4,29,1,30,0,0,N/A
2017,4,29,2,0,0,0,N/A
2017,4,29,2,30,0,0,N/A
2017,4,29,3,0,0,0,N/A
2017,4,29,3,30,0,0,N/A
2017,4,29,4,0,0,0,N/A
2017,4,29,4,30,0,0,N/A
2017,4,29,5,0,0,0,N/A
2017,4,29,5,30,15,115,N/A
2017,4,29,6,0,42,392,N/A
2017,4,29,6,30,61,566,N/A
2017,4,29,7,0,74,678,N/A
2017,4,29,7,30,85,755,N/A
2017,4,29,8,0,92,815,N/A
2017,4,29,8,30,98,856,N/A
2017,4,29,9,0,102,891,N/A
2017,4,29,9,30,106,914,N/A
2017,4,29,10,0,109,933,N/A
2017,4,29,10,30,111,945,N/A
2017,4,29,11,0,111,955,N/A
2017,4,29,11,30,112,959,N/A
2017,4,29,12,0,112,960,N/A
2017,4,29,12,30,112,958,N/A
2017,4,29,13,0,112,952,N/A
2017,4,29,13,30,110,943,N/A
2017,4,29,14,0,109,929,N/A
2017,4,29,14,30,105,912,N/A
2017,4,29,15,0,102,888,N/A
2017,4,29,15,30,97,859,N/A
2017,4,29,16,0,91,821,N/A
2017,4,29,16,30,83,771,N/A
2017,4,29,17,0,75,702,N/A
2017,4,29,17,30,63,607,N/A
2017,4,29,18,0,47,460,N/A
2017,4,29,18,30,24,227,N/A
2017,4,29,19,0,0,0,N/A
2017,4,29,19,30,0,0,N/A
2017,4,29,20,0,0,0,N/A
2017,4,29,20,30,0,0,N/A
2017,4,29,21,0,0,0,N/A
2017,4,29,21,30,0,0,N/A
2017,4,29,22,0,0,0,N/A
2017,4,29,22,30,0,0,N/A
2017,4,29,23,0,0,0,N/A
2017,4,29,23,30,0,0,N/A
2017,4,30,0,0,0,0,N/A
2017,4,30,0,30,0,0,N/A
2017,4,30,1,0,0,0,N/A
2017,4,30,1,30,0,0,N/A
2017,4,30,2,0,0,0,N/A
2017,4,30,2,30,0,0,N/A
2017,4,30,3,0,0,0,N/A
2017,4,30,3,30,0,0,N/A
2017,4,30,4,0,0,0,N/A
2017,4,30,4,30,0,0,N/A
2017,4,30,5,0,0,0,N/A
2017,4,30,5,30,16,106,N/A
2017,4,30,6,0,43,374,N/A
2017,4,30,6,30,62,543,N/A
2017,4,30,7,0,75,657,N/A
2017,4,30,7,30,85,733,N/A
2017,4,30,8,0,93,790,N/A
2017,4,30,8,30,100,831,N/A
2017,4,30,9,0,104,864,N/A
2017,4,30,9,30,108,887,N/A
2017,4,30,10,0,105,915,N/A
2017,4,30,10,30,108,927,N/A
2017,4,30,11,0,110,933,N/A
2017,4,30,11,30,111,937,N/A
2017,4,30,12,0,113,934,N/A
2017,4,30,12,30,113,932,N/A
2017,4,30,13,0,113,924,N/A
2017,4,30,13,30,111,917,N/A
2017,4,30,14,0,110,902,N/A
2017,4,30,14,30,107,888,N/A
2017,4,30,15,0,104,866,N/A
2017,4,30,15,30,99,840,N/A
2017,4,30,16,0,92,806,N/A
2017,4,30,16,30,85,758,N/A
2017,4,30,17,0,75,694,N/A
2017,4,30,17,30,64,599,N/A
2017,4,30,18,0,48,458,N/A
2017,4,30,18,30,25,227,N/A
2017,4,30,19,0,0,0,N/A
2017,4,30,19,30,0,0,N/A
2017,4,30,20,0,0,0,N/A
2017,4,30,20,30,0,0,N/A
2017,4,30,21,0,0,0,N/A
2017,4,30,21,30,0,0,N/A
2017,4,30,22,0,0,0,N/A
2017,4,30,22,30,0,0,N/A
2017,4,30,23,0,0,0,N/A
2017,4,30,23,30,0,0,N/A
2017,5,1,0,0,0,0,N/A
2017,5,1,0,30,0,0,N/A
2017,5,1,1,0,0,0,N/A
2017,5,1,1,30,0,0,N/A
2017,5,1,2,0,0,0,N/A
2017,5,1,2,30,0,0,N/A
2017,5,1,3,0,0,0,N/A
2017,5,1,3,30,0,0,N/A
2017,5,1,4,0,0,0,N/A
2017,5,1,4,30,0,0,N/A
2017,5,1,5,0,0,0,N/A
2017,5,1,5,30,16,190,N/A
2017,5,1,6,0,38,457,N/A
2017,5,1,6,30,53,613,N/A
2017,5,1,7,0,65,705,N/A
2017,5,1,7,30,74,775,N/A
2017,5,1,8,0,82,822,N/A
2017,5,1,8,30,88,859,N/A
2017,5,1,9,0,91,891,N/A
2017,5,1,9,30,95,912,N/A
2017,5,1,10,0,91,939,N/A
2017,5,1,10,30,94,951,N/A
2017,5,1,11,0,97,956,N/A
2017,5,1,11,30,98,962,N/A
2017,5,1,12,0,99,962,N/A
2017,5,1,12,30,99,961,N/A
2017,5,1,13,0,114,932,N/A
2017,5,1,13,30,112,923,N/A
2017,5,1,14,0,109,911,N/A
2017,5,1,14,30,106,893,N/A
2017,5,1,15,0,101,872,N/A
2017,5,1,15,30,96,842,N/A
2017,5,1,16,0,89,808,N/A
2017,5,1,16,30,82,759,N/A
2017,5,1,17,0,72,696,N/A
2017,5,1,17,30,61,603,N/A
2017,5,1,18,0,46,466,N/A
2017,5,1,18,30,26,240,N/A
2017,5,1,19,0,0,0,N/A
2017,5,1,19,30,0,0,N/A
2017,5,1,20,0,0,0,N/A
2017,5,1,20,30,0,0,N/A
2017,5,1,21,0,0,0,N/A
2017,5,1,21,30,0,0,N/A
2017,5,1,22,0,0,0,N/A
2017,5,1,22,30,0,0,N/A
2017,5,1,23,0,0,0,N/A
2017,5,1,23,30,0,0,N/A
2017,5,2,0,0,0,0,N/A
2017,5,2,0,30,0,0,N/A
2017,5,2,1,0,0,0,N/A
2017,5,2,1,30,0,0,N/A
2017,5,2,2,0,0,0,N/A
2017,5,2,2,30,0,0,N/A
2017,5,2,3,0,0,0,N/A
2017,5,2,3,30,0,0,N/A
2017,5,2,4,0,0,0,N/A
2017,5,2,4,30,0,0,N/A
2017,5,2,5,0,0,0,N/A
2017,5,2,5,30,24,0,N/A
2017,5,2,6,0,42,386,N/A
2017,5,2,6,30,59,545,N/A
2017,5,2,7,0,72,652,N/A
2017,5,2,7,30,81,726,N/A
2017,5,2,8,0,88,783,N/A
2017,5,2,8,30,95,823,N/A
2017,5,2,9,0,99,856,N/A
2017,5,2,9,30,103,879,N/A
2017,5,2,10,0,101,906,N/A
2017,5,2,10,30,103,918,N/A
2017,5,2,11,0,106,925,N/A
2017,5,2,11,30,107,929,N/A
2017,5,2,12,0,108,930,N/A
2017,5,2,12,30,107,928,N/A
2017,5,2,13,0,121,900,N/A
2017,5,2,13,30,119,892,N/A
2017,5,2,14,0,116,880,N/A
2017,5,2,14,30,112,863,N/A
2017,5,2,15,0,107,842,N/A
2017,5,2,15,30,102,813,N/A
2017,5,2,16,0,96,776,N/A
2017,5,2,16,30,88,726,N/A
2017,5,2,17,0,78,660,N/A
2017,5,2,17,30,66,566,N/A
2017,5,2,18,0,50,428,N/A
2017,5,2,18,30,27,208,N/A
2017,5,2,19,0,0,0,N/A
2017,5,2,19,30,0,0,N/A
2017,5,2,20,0,0,0,N/A
2017,5,2,20,30,0,0,N/A
2017,5,2,21,0,0,0,N/A
2017,5,2,21,30,0,0,N/A
2017,5,2,22,0,0,0,N/A
2017,5,2,22,30,0,0,N/A
